"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"PWY-7031: protein N-glycosylation (bacterial)"	"sick"	"SM"	"sickSM"	-0.215345655566728	0	0.807544379280533	0.789725355838086	0.841821181410613	0.712741847040011	0.762573374481368	NA	"prevalence"	37	11
"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)"	"sick"	"SM"	"sickSM"	-0.206287462080223	0	0.763742340511576	0.787082661425532	0.841821181410613	0.352916067705208	0.482988114339105	NA	"prevalence"	37	15
"PWY66-388: ceramide degradation by &alpha;-oxidation"	"sick"	"SM"	"sickSM"	-0.21534565556674	0	0.807544379280534	0.789725355838074	0.841821181410613	0.955784574022575	0.965342419762801	NA	"prevalence"	37	11
"PWY-5004: superpathway of L-citrulline metabolism"	"sick"	"SM"	"sickSM"	0.745596135450116	0.575662398280218	0.647968491630401	0.795590856664715	0.846381038021778	0.531973663630758	0.61475217421862	NA	"abundance"	37	28
"PWY-6608: guanosine nucleotides degradation III"	"sick"	"SM"	"sickSM"	0.662561741606675	0.575662398280218	0.327716706653778	0.796383845902348	0.846381038021778	0.796383845902348	0.83438556469022	NA	"abundance"	37	37
"PWY66-388: ceramide degradation by &alpha;-oxidation"	"sick"	"SM"	"sickSM"	0.175802151283568	0.575662398280218	1.55262701766659	0.802434731614721	0.851538946534428	0.955784574022575	0.965342419762801	NA	"abundance"	37	11
"PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis"	"sick"	"SM"	"sickSM"	0.513231322756244	0.575662398280218	0.240820540093535	0.80478570940191	0.852761012495914	0.80478570940191	0.841442615420217	NA	"abundance"	37	37
"PWY-5180: toluene degradation I (aerobic) (via o-cresol)"	"sick"	"SM"	"sickSM"	-0.262736141641262	0	1.13317649642054	0.816648234432958	0.860202806936064	0.00714950891273055	0.0206314400053081	NA	"prevalence"	37	32
"PWY-5415: catechol degradation I (meta-cleavage pathway)"	"sick"	"SM"	"sickSM"	-0.262736141641262	0	1.13317649642054	0.816648234432958	0.860202806936064	0.966382130063449	0.974097755852378	NA	"prevalence"	37	32
"PWY-6641: superpathway of sulfolactate degradation"	"sick"	"SM"	"sickSM"	0.262736141641239	0	1.13317649642053	0.816648234432972	0.860202806936064	0.932429565706878	0.949348650568494	NA	"prevalence"	37	5
"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis"	"sick"	"SM"	"sickSM"	0.262736141641238	0	1.13317649642053	0.816648234432973	0.860202806936064	0.793845540011951	0.834222941645557	NA	"prevalence"	37	5
"GLYCOCAT-PWY: glycogen degradation I"	"sick"	"SM"	"sickSM"	0.502860027458398	0.575662398280218	0.307471524462144	0.818827107594097	0.861222002218051	0.818827107594097	0.854354730031031	NA	"abundance"	37	37
"PWY-6182: superpathway of salicylate degradation"	"sick"	"SM"	"sickSM"	0.96123035914595	0.575662398280218	1.71414660800073	0.824863081387584	0.865791476713423	0.224425410218222	0.342401305619953	NA	"abundance"	37	17
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type"	"sick"	"SM"	"sickSM"	0.470749377715591	0.575662398280218	0.469604532836811	0.82560706218242	0.865791476713423	0.82560706218242	0.85965271423118	NA	"abundance"	37	37
"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis"	"sick"	"SM"	"sickSM"	0.651646619488247	0.575662398280218	0.342907496250701	0.829030588036637	0.868101249033945	0.829030588036637	0.861441248885806	NA	"abundance"	37	37
"URSIN-PWY: ureide biosynthesis"	"sick"	"SM"	"sickSM"	0.308667874070205	0.575662398280218	1.23138701106935	0.831089820878576	0.868977739183335	0.51461577013955	0.606859429615161	NA	"abundance"	37	18
"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis"	"sick"	"SM"	"sickSM"	0.49498289520509	0.575662398280218	0.379255156156159	0.83478015613123	0.871554612348464	0.83478015613123	0.865634453483103	NA	"abundance"	37	37
"PWY-5417: catechol degradation III (ortho-cleavage pathway)"	"sick"	"SM"	"sickSM"	0.233200504207434	0.575662398280218	1.69087480846436	0.841579889251079	0.873523067529222	0.0807663045015634	0.146189905997454	NA	"abundance"	37	20
"PWY-5431: aromatic compounds degradation via &beta;-ketoadipate"	"sick"	"SM"	"sickSM"	0.233200504207434	0.575662398280218	1.69087480846436	0.841536820515345	0.873523067529222	0.0807663045015634	0.146189905997454	NA	"abundance"	37	20
"PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate"	"sick"	"SM"	"sickSM"	0.879292996603189	0.575662398280218	1.4844204342121	0.840673125257369	0.873523067529222	0.974614946984746	0.9804393390982	NA	"abundance"	37	16
"PWY-6185: 4-methylcatechol degradation (ortho cleavage)"	"sick"	"SM"	"sickSM"	0.930458400988132	0.575662398280218	1.73962444012114	0.840569533842455	0.873523067529222	0.117027556244809	0.197655237135882	NA	"abundance"	37	19
"PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)"	"sick"	"SM"	"sickSM"	0.395283844851266	0.575662398280218	0.905364918939469	0.844560897243	0.875339355597337	0.869665274722779	0.898120580235181	NA	"abundance"	37	19
"PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)"	"sick"	"SM"	"sickSM"	0.404989929408816	0.575662398280218	0.934049180694546	0.856099089812984	0.886006481596844	0.680165991495463	0.732374894893835	NA	"abundance"	37	34
"P125-PWY: superpathway of (R,R)-butanediol biosynthesis"	"sick"	"SM"	"sickSM"	0.442281606676925	0.575662398280218	0.810085317622559	0.87028379869167	0.895472910086509	0.680165991495462	0.732374894893835	NA	"abundance"	37	34
"PWY-6763: salicortin biosynthesis"	"sick"	"SM"	"sickSM"	0.806052499676711	0.575662398280218	1.37862470926782	0.869351278630301	0.895472910086509	0.224425410218226	0.342401305619953	NA	"abundance"	37	17
"DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)"	"sick"	"SM"	"sickSM"	0.147128570611042	0	0.891101362741616	0.868858440365185	0.895472910086509	0.570741393611106	0.639078500606671	NA	"prevalence"	37	9
"PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide)"	"sick"	"SM"	"sickSM"	-0.147128570611051	0	0.89110136274162	0.868858440365178	0.895472910086509	0.556785143563033	0.628158877961858	NA	"prevalence"	37	28
"PWY-5415: catechol degradation I (meta-cleavage pathway)"	"sick"	"SM"	"sickSM"	0.446852013421197	0.575662398280218	0.797470240902308	0.872849644385065	0.896815169303152	0.966382130063449	0.974097755852378	NA	"abundance"	37	32
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II"	"sick"	"SM"	"sickSM"	0.552507243005324	0.575662398280218	0.151440961198846	0.892467199918541	0.915648166150191	0.892467199918541	0.917914329855118	NA	"abundance"	37	37
"PWY-5265: peptidoglycan biosynthesis II (staphylococci)"	"sick"	"SM"	"sickSM"	0.466764289690126	0.575662398280218	0.84963732593648	0.898774965945598	0.919466188183194	0.924574692849009	0.943252969472221	NA	"abundance"	37	34
"FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)"	"sick"	"SM"	"sickSM"	0.102024169378738	0	0.796534700705757	0.898081684438687	0.919466188183194	0.443853748060864	0.564599855845683	NA	"prevalence"	37	13
"PWY-6588: pyruvate fermentation to acetone"	"sick"	"SM"	"sickSM"	0.639944804751956	0.575662398280218	0.542911261996836	0.906760369368948	0.926302618708796	0.906760369368948	0.930493786607457	NA	"abundance"	37	37
"PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)"	"sick"	"SM"	"sickSM"	0.540226709244491	0.575662398280218	0.299046025845777	0.90838304316332	0.926628900558279	0.90838304316332	0.930493786607457	NA	"abundance"	37	37
"PWY1ZNC-1: assimilatory sulfate reduction IV"	"sick"	"SM"	"sickSM"	0.524204468228897	0.575662398280218	0.486187785046924	0.916717951274688	0.933791494779804	0.916717951274688	0.937130699177566	NA	"abundance"	37	37
"PWY-7723: bacterial bioluminescence"	"sick"	"SM"	"sickSM"	-0.0779017562168568	0	0.76002737792311	0.918360909396996	0.934126761918833	0.993335058885515	0.995305961780129	NA	"prevalence"	37	20
"PWY-7723: bacterial bioluminescence"	"sick"	"SM"	"sickSM"	0.48073932590782	0.575662398280218	1.03253910711904	0.927694910707081	0.942272973589621	0.993335058885515	0.995305961780129	NA	"abundance"	37	20
"PWY-5654: 2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate"	"sick"	"SM"	"sickSM"	-0.0627863701722312	0	0.761383912506176	0.934278154859674	0.947605945941838	0.974614946984746	0.9804393390982	NA	"prevalence"	37	16
"PWY-5677: succinate fermentation to butanoate"	"sick"	"SM"	"sickSM"	0.492466061323953	0.575662398280218	1.08203683961927	0.939285377587292	0.950954259448197	0.12681148481164	0.211352474686068	NA	"abundance"	37	26
"PWY-6215: 4-chlorobenzoate degradation"	"sick"	"SM"	"sickSM"	0.500349132112947	0.575662398280218	1.00176235435784	0.940677959655942	0.950954259448197	0.484995599787928	0.595919167622637	NA	"abundance"	37	26
"PWY-7209: superpathway of pyrimidine ribonucleosides degradation"	"sick"	"SM"	"sickSM"	0.509635090676323	0.575662398280218	0.894687790615924	0.941591840578805	0.950954259448197	0.941591840578805	0.954827067253608	NA	"abundance"	37	37
"P562-PWY: myo-inositol degradation I"	"sick"	"SM"	"sickSM"	0.687921793729985	0.575662398280218	1.68549215854807	0.948151729218871	0.95486668480824	0.274937813266404	0.392680568060946	NA	"abundance"	37	12
"PWY-6396: superpathway of 2,3-butanediol biosynthesis"	"sick"	"SM"	"sickSM"	0.0522766456914215	0	0.801207652198958	0.947977091795117	0.95486668480824	0.953152787597203	0.964613542558292	NA	"prevalence"	37	25
"PWY-7783: plasmalogen degradation"	"sick"	"SM"	"sickSM"	-0.0442266061668585	0	0.90178710916386	0.960884797478635	0.96632120368785	0.368710320001954	0.500534170970395	NA	"prevalence"	37	8
"3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation"	"sick"	"SM"	"sickSM"	0.0367474147574542	0	1.16192374989882	0.974770024440443	0.977519728317567	0.297031088231697	0.416668609880574	NA	"prevalence"	37	33
"PWY-7340: 9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)"	"sick"	"SM"	"sickSM"	0.0367474147574579	0	1.16192374989882	0.97477002444044	0.977519728317567	0.794576702834679	0.834222941645557	NA	"prevalence"	37	33
"PWY-7208: superpathway of pyrimidine nucleobases salvage"	"sick"	"SM"	"sickSM"	0.578926652568549	0.575662398280218	0.181277847999736	0.986836597645109	0.988226508346017	0.986836597645109	0.990760401214274	NA	"abundance"	37	37
"DAPLYSINESYN-PWY: L-lysine biosynthesis I"	"sick"	"SM"	"sickSM"	0.575662398280218	0.575662398280218	0.427196277228486	1	1	1	1	NA	"abundance"	37	37
"PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)"	"sick"	"SM"	"sickSM"	2.68997615619007	0	0.905038362521963	0.00295651518639526	0.0143978239556646	0.009837167374109	0.027146281551503	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	28
"PWY-7446: sulfoquinovose degradation I"	"sick"	"SM"	"sickSM"	2.77162142725616	0	1.09533566196944	0.011393728059783	0.040303187315949	0.0144276003465809	0.0371731539542007	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	32
"PWY0-461: L-lysine degradation I"	"sick"	"SM"	"sickSM"	2.77162142725617	0	1.09533566196944	0.0113937280597827	0.040303187315949	0.0041111732050858	0.0133944675391505	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	32
"PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)"	"sick"	"SM"	"sickSM"	1.93424261330525	0	0.84100452303237	0.0214527871020949	0.0660300070545	0.00152699409852963	0.00602446890435519	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	28
"UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)"	"sick"	"SM"	"sickSM"	1.93424261330525	0	0.84100452303237	0.0214527871020949	0.0660300070545	0.00152612470681035	0.00602446890435519	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	28
"PWY-6328: L-lysine degradation X"	"sick"	"SM"	"sickSM"	2.31537144076995	0	1.1160592863583	0.0380240505276016	0.102795056749525	0.00622088042169233	0.0186996703152061	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	33
"PWY-7805: (aminomethyl)phosphonate degradation"	"sick"	"SM"	"sickSM"	2.31537144076994	0	1.1160592863583	0.0380240505276019	0.102795056749525	0.00148191966655009	0.00598630913066976	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	33
"PWY-7874: L-threonate degradation"	"sick"	"SM"	"sickSM"	2.31537144076995	0	1.1160592863583	0.0380240505276012	0.102795056749525	0.0258114539487833	0.058451947283119	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	33
"PWY0-1221: putrescine degradation II"	"sick"	"SM"	"sickSM"	2.31537144076995	0	1.1160592863583	0.0380240505276014	0.102795056749525	0.00637843711794095	0.0190598268908886	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	33
"LIPASYN-PWY: phospholipases"	"sick"	"SM"	"sickSM"	1.79927731275392	0	0.879355693846324	0.040743442627799	0.105078262864249	0.00213119446233279	0.00791362649616218	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	30
"AST-PWY: L-arginine degradation II (AST pathway)"	"sick"	"SM"	"sickSM"	3.10653337034208	0	1.81379332334302	0.0867627173358803	0.184695485107218	0.00307250566658379	0.0107007955974125	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	35
"DARABCATK12-PWY: D-arabinose degradation I"	"sick"	"SM"	"sickSM"	3.10653337034208	0	1.81379332334302	0.0867627173358803	0.184695485107218	0.000312369350661479	0.0017146361096092	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	35
"HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate"	"sick"	"SM"	"sickSM"	3.10653337034208	0	1.81379332334302	0.0867627173358803	0.184695485107218	0.00606729379019078	0.0184434468141743	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	35
"PWY-5705: allantoin degradation to glyoxylate III"	"sick"	"SM"	"sickSM"	3.10653337034208	0	1.81379332334302	0.0867627173358803	0.184695485107218	0.00189346782578292	0.00729924619862883	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	35
"PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate"	"sick"	"SM"	"sickSM"	3.10653337034208	0	1.81379332334302	0.0867627173358803	0.184695485107218	0.00609912003557844	0.0184434468141743	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	35
"LPSSYN-PWY: superpathway of lipopolysaccharide biosynthesis"	"sick"	"SM"	"sickSM"	1.25220025373237	0	0.816442168117043	0.125096570291371	0.251253281008943	0.0197688987388198	0.047996605111077	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	28
"PWY-7807: glyphosate degradation III"	"sick"	"SM"	"sickSM"	1.77789111253814	0	1.17202458969718	0.129281805012441	0.255331564899572	0.000270399823317558	0.00155172625881098	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	34
"PWY0-1533: methylphosphonate degradation I"	"sick"	"SM"	"sickSM"	1.77789111253814	0	1.17202458969718	0.129281805012441	0.255331564899572	0.000324539163477633	0.00172518186901268	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	34
"PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage"	"sick"	"SM"	"sickSM"	-1.2109547431923	0	0.866517299553635	0.162264370487565	0.304406246481949	0.00431213986706147	0.013870258808064	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	21
"ECASYN-PWY: enterobacterial common antigen biosynthesis"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.00100488251661002	0.00453094349007195	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"FAO-PWY: fatty acid &beta;-oxidation I (generic)"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.00114252950543214	0.00497394310554511	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.00488925288066477	0.0152411895354056	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.000536013783585365	0.00260275923760201	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.00107725589911267	0.00473055851349478	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.000223350399823907	0.00132696414013027	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.00142164454601434	0.00578976206239713	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"PWY-561: superpathway of glyoxylate cycle and fatty acid degradation"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.00243426910933686	0.00890801376967475	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"PWY-5656: mannosylglycerate biosynthesis I"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.000127205638211336	0.000783400576789327	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"PWY-5855: ubiquinol-7 biosynthesis (early decarboxylation)"	"sick"	"SM"	"sickSM"	2.33773378679653	0	1.92166218876807	0.223788224158866	0.365777993970009	0.00351372528315685	0.0118295417866281	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"PWY-5920: superpathway of heme b biosynthesis from glycine"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.00196871229555462	0.0074751857838728	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
"PWY-6803: phosphatidylcholine acyl editing"	"sick"	"SM"	"sickSM"	2.33773378679652	0	1.92166218876806	0.223788224158866	0.365777993970009	0.000602516394272445	0.00287047904818476	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	37	36
